,experiment_id,well,_id,sample_id,experiment_reference,lab,replicate,replicate_group,replicate_group_string,strain,strain_name,strain_class,standard_type,control_type,media_type,inducer_type,inducer_concentration,inducer_concentration_unit,sample_contents,temperature,temperature_unit,timepoint,timepoint_unit,aliquot_id,total_counts,TX_plate_name,TX_project_name,TX_sample_name,flow_volume,flow_rate_uL/min,date_of_experiment,cells/mL,cells/mL_doubling_time,cells/mL_n0
0,r1e7dn636p4k69,a1,5ef26517ed52f48d4f6d89cf,sample.transcriptic.aq1e7pzs5bhgxtq.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,4,b80d464c686abcb89e63ab10c8bcd25d8fb8df9e,"UWBF_6390 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_6390,CRISPR_w303_positive_control_NOR_00_6390,Control,,HIGH_FITC,Synthetic_Complete,doxycycline-hyclate,0.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|0.0|nM']",35.0,celsius,18.0,hour,aq1e7pzs5bhgxtq,869,YS-TS35C-03-13-2020-T1a,Sytox-YeastGates,SytoxYG-Plate,60000,200,13-Mar-2020,14483.333330000001,-65113860.87274201,553855.6281592811
106,r1e7dn636p4k69,c3,5ef264380459725ddc6f4d0b,sample.transcriptic.aq1e7pzsfv8bmse.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,4ada72a99b070136b9457544cdffb4c27def91ab,"UWBF_34305 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [20.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34305,CEN.PK2_ORE1_gfp_34305,Experiment,,,Synthetic_Complete,doxycycline-hyclate,20.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|20.0|nM']",35.0,celsius,22.0,hour,aq1e7pzsfv8bmse,30000,YS-TS35C-03-13-2020-T3,Sytox-YeastGates,SytoxYG-Plate,36000,200,13-Mar-2020,833333.33333,-70484671.25938465,942259.8440795015
107,r1e7dn636p4k69,c3,5ef2647964fe727dbdd8227f,sample.transcriptic.aq1e7pzsma257gr.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,6531ea17196b07f3137794467d83c78580e52daa,"UWBF_34305 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [20.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34305,CEN.PK2_ORE1_gfp_34305,Experiment,,,Synthetic_Complete,doxycycline-hyclate,20.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|20.0|nM']",35.0,celsius,24.0,hour,aq1e7pzsma257gr,30000,YS-TS35C-03-13-2020-T4,Sytox-YeastGates,SytoxYG-Plate,11000,200,13-Mar-2020,2727272.72727,-70484671.25938465,942259.8440795015
108,r1e7dn636p4k69,c4,5ef264d0f3af1d5839213c31,sample.transcriptic.aq1e7pzs5c2dqn9.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,d41a66d50a37e62db941242f1f3b2fd3364fd101,"UWBF_34305 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [10.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34305,CEN.PK2_ORE1_gfp_34305,Experiment,,,Synthetic_Complete,doxycycline-hyclate,10.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|10.0|nM']",35.0,celsius,18.0,hour,aq1e7pzs5c2dqn9,12923,YS-TS35C-03-13-2020-T1a,Sytox-YeastGates,SytoxYG-Plate,60000,200,13-Mar-2020,215383.33333000002,-94004172.51795259,1140288.9747168485
109,r1e7dn636p4k69,c4,5ef2650ec027150545481993,sample.transcriptic.aq1e7pzsav5zuya.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,9178a2b6fbde3500a9e0203dec9d14399cfc6f7e,"UWBF_34305 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [10.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34305,CEN.PK2_ORE1_gfp_34305,Experiment,,,Synthetic_Complete,doxycycline-hyclate,10.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|10.0|nM']",35.0,celsius,20.0,hour,aq1e7pzsav5zuya,4864,YS-TS35C-03-13-2020-T2a,Sytox-YeastGates,SytoxYG-Plate,60000,200,13-Mar-2020,81066.66667,-94004172.51795259,1140288.9747168485
110,r1e7dn636p4k69,c4,5ef26520ed52f48d4f6d89f3,sample.transcriptic.aq1e7pzsfvdzmeg.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,7d8ecb5a4a223e6e0eca4cb74848c3fcf6bbf73e,"UWBF_34305 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [10.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34305,CEN.PK2_ORE1_gfp_34305,Experiment,,,Synthetic_Complete,doxycycline-hyclate,10.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|10.0|nM']",35.0,celsius,22.0,hour,aq1e7pzsfvdzmeg,30000,YS-TS35C-03-13-2020-T3,Sytox-YeastGates,SytoxYG-Plate,17000,200,13-Mar-2020,1764705.88235,-94004172.51795259,1140288.9747168485
111,r1e7dn636p4k69,c4,5ef264caf3af1d5839213c13,sample.transcriptic.aq1e7pzsma6nyzx.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,095dc19adb8faf0a645968a703db14ceb7ce3059,"UWBF_34305 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [10.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34305,CEN.PK2_ORE1_gfp_34305,Experiment,,,Synthetic_Complete,doxycycline-hyclate,10.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|10.0|nM']",35.0,celsius,24.0,hour,aq1e7pzsma6nyzx,30000,YS-TS35C-03-13-2020-T4,Sytox-YeastGates,SytoxYG-Plate,12000,200,13-Mar-2020,2500000.0,-94004172.51795259,1140288.9747168485
112,r1e7dn636p4k69,c5,5ef2658da1681599a8ec6454,sample.transcriptic.aq1e7pzs5c6xh6f.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,4066d0564ed69b0805e40cb1a0a2a714dc1f9e2d,"UWBF_34305 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [40.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34305,CEN.PK2_ORE1_gfp_34305,Experiment,,,Synthetic_Complete,doxycycline-hyclate,40.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|40.0|nM']",35.0,celsius,18.0,hour,aq1e7pzs5c6xh6f,21118,YS-TS35C-03-13-2020-T1a,Sytox-YeastGates,SytoxYG-Plate,60000,200,13-Mar-2020,351966.66667,-117186375.39537737,1318732.1637610053
113,r1e7dn636p4k69,c5,5ef2647364fe727dbdd82266,sample.transcriptic.aq1e7pzsavbpumc.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,63e933fcff50d7c9759e0c557c944626f03ebdc8,"UWBF_34305 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [40.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34305,CEN.PK2_ORE1_gfp_34305,Experiment,,,Synthetic_Complete,doxycycline-hyclate,40.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|40.0|nM']",35.0,celsius,20.0,hour,aq1e7pzsavbpumc,25859,YS-TS35C-03-13-2020-T2a,Sytox-YeastGates,SytoxYG-Plate,60000,200,13-Mar-2020,430983.33333,-117186375.39537737,1318732.1637610053
114,r1e7dn636p4k69,c5,5ef2651eed52f48d4f6d89ef,sample.transcriptic.aq1e7pzsfvjjdxp.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,286b6b6863987912923d11578716a05fd75c98b8,"UWBF_34305 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [40.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34305,CEN.PK2_ORE1_gfp_34305,Experiment,,,Synthetic_Complete,doxycycline-hyclate,40.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|40.0|nM']",35.0,celsius,22.0,hour,aq1e7pzsfvjjdxp,30000,YS-TS35C-03-13-2020-T3,Sytox-YeastGates,SytoxYG-Plate,11000,200,13-Mar-2020,2727272.72727,-117186375.39537737,1318732.1637610053
115,r1e7dn636p4k69,c5,5ef264f9c02715054548192c,sample.transcriptic.aq1e7pzsmab7sj4.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,3778285f8beebd2d7d6e2b1d7af2615325ebdb77,"UWBF_34305 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [40.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34305,CEN.PK2_ORE1_gfp_34305,Experiment,,,Synthetic_Complete,doxycycline-hyclate,40.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|40.0|nM']",35.0,celsius,24.0,hour,aq1e7pzsmab7sj4,30000,YS-TS35C-03-13-2020-T4,Sytox-YeastGates,SytoxYG-Plate,17000,200,13-Mar-2020,1764705.88235,-117186375.39537737,1318732.1637610053
116,r1e7dn636p4k69,c6,5ef2650ac027150545481982,sample.transcriptic.aq1e7pzs5ccmgtg.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,05dd36b2e052ccd2755b7010c989113fa54c4595,"UWBF_34305 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [30.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34305,CEN.PK2_ORE1_gfp_34305,Experiment,,,Synthetic_Complete,doxycycline-hyclate,30.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|30.0|nM']",35.0,celsius,18.0,hour,aq1e7pzs5ccmgtg,8955,YS-TS35C-03-13-2020-T1a,Sytox-YeastGates,SytoxYG-Plate,60000,200,13-Mar-2020,149250.0,-93450409.71599449,1108865.2112506386
117,r1e7dn636p4k69,c6,5ef26565baa4291b05c7b99f,sample.transcriptic.aq1e7pzsavg8n5k.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,8103fdf8c8eedaf53a6c8ba5d1424c6ea2f16ed5,"UWBF_34305 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [30.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34305,CEN.PK2_ORE1_gfp_34305,Experiment,,,Synthetic_Complete,doxycycline-hyclate,30.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|30.0|nM']",35.0,celsius,20.0,hour,aq1e7pzsavg8n5k,7822,YS-TS35C-03-13-2020-T2a,Sytox-YeastGates,SytoxYG-Plate,60000,200,13-Mar-2020,130366.66667,-93450409.71599449,1108865.2112506386
118,r1e7dn636p4k69,c6,5ef2643c0459725ddc6f4d1e,sample.transcriptic.aq1e7pzsfvq47fv.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,9fe9bd8f6fe4f12ae357b24bd5d09dbf70fb9c55,"UWBF_34305 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [30.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34305,CEN.PK2_ORE1_gfp_34305,Experiment,,,Synthetic_Complete,doxycycline-hyclate,30.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|30.0|nM']",35.0,celsius,22.0,hour,aq1e7pzsfvq47fv,30000,YS-TS35C-03-13-2020-T3,Sytox-YeastGates,SytoxYG-Plate,21000,200,13-Mar-2020,1428571.42857,-93450409.71599449,1108865.2112506386
119,r1e7dn636p4k69,c6,5ef2646c64fe727dbdd82241,sample.transcriptic.aq1e7pzsmagvs78.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,fd7cb4d51650454c7c5c37c37d8813cb71bea156,"UWBF_34305 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [30.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34305,CEN.PK2_ORE1_gfp_34305,Experiment,,,Synthetic_Complete,doxycycline-hyclate,30.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|30.0|nM']",35.0,celsius,24.0,hour,aq1e7pzsmagvs78,30000,YS-TS35C-03-13-2020-T4,Sytox-YeastGates,SytoxYG-Plate,11000,200,13-Mar-2020,2727272.72727,-93450409.71599449,1108865.2112506386
120,r1e7dn636p4k69,c7,5ef2656abaa4291b05c7b9b9,sample.transcriptic.aq1e7pzs5ch6abp.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,77e78941587d23a194290914d59cace3f94ca146,"UWBF_34305 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34305,CEN.PK2_ORE1_gfp_34305,Experiment,,,Synthetic_Complete,doxycycline-hyclate,0.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|0.0|nM']",35.0,celsius,18.0,hour,aq1e7pzs5ch6abp,30000,YS-TS35C-03-13-2020-T1a,Sytox-YeastGates,SytoxYG-Plate,34000,200,13-Mar-2020,882352.94118,-140203421.84364355,1868315.5250596954
121,r1e7dn636p4k69,c7,5ef26514ed52f48d4f6d89c1,sample.transcriptic.aq1e7pzsavnwmsp.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,cd117e3aa2b4eddbb2313a76f9cec993384ddd3c,"UWBF_34305 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34305,CEN.PK2_ORE1_gfp_34305,Experiment,,,Synthetic_Complete,doxycycline-hyclate,0.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|0.0|nM']",35.0,celsius,20.0,hour,aq1e7pzsavnwmsp,30000,YS-TS35C-03-13-2020-T2a,Sytox-YeastGates,SytoxYG-Plate,22000,200,13-Mar-2020,1363636.3636399999,-140203421.84364355,1868315.5250596954
122,r1e7dn636p4k69,c7,5ef264976ad4b3f9e578e53c,sample.transcriptic.aq1e7pzsfvvs74y.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,2d76d3654ee527bbef0eda7692885f2c99e2547e,"UWBF_34305 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34305,CEN.PK2_ORE1_gfp_34305,Experiment,,,Synthetic_Complete,doxycycline-hyclate,0.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|0.0|nM']",35.0,celsius,22.0,hour,aq1e7pzsfvvs74y,30000,YS-TS35C-03-13-2020-T3,Sytox-YeastGates,SytoxYG-Plate,12000,200,13-Mar-2020,2500000.0,-140203421.84364355,1868315.5250596954
123,r1e7dn636p4k69,c7,5ef264290459725ddc6f4cc9,sample.transcriptic.aq1e7pzsmapjrub.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,f0b3f9286b8aedda46d0f497909c2ea2d8653d27,"UWBF_34305 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34305,CEN.PK2_ORE1_gfp_34305,Experiment,,,Synthetic_Complete,doxycycline-hyclate,0.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|0.0|nM']",35.0,celsius,24.0,hour,aq1e7pzsmapjrub,30000,YS-TS35C-03-13-2020-T4,Sytox-YeastGates,SytoxYG-Plate,11000,200,13-Mar-2020,2727272.72727,-140203421.84364355,1868315.5250596954
124,r1e7dn636p4k69,c8,5ef2648a6ad4b3f9e578e503,sample.transcriptic.aq1e7pzs5cpu9ys.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,293e94cc395a16847a43eded32c56390a709ca7f,"UWBF_34312 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [10.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34312,CEN.PK2_ORE1_gfp_34312,Experiment,,,Synthetic_Complete,doxycycline-hyclate,10.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|10.0|nM']",35.0,celsius,18.0,hour,aq1e7pzs5cpu9ys,1630,YS-TS35C-03-13-2020-T1a,Sytox-YeastGates,SytoxYG-Plate,60000,200,13-Mar-2020,27166.66667,-126490642.60319862,679096.4033557221
125,r1e7dn636p4k69,c8,5ef2647764fe727dbdd82275,sample.transcriptic.aq1e7pzsavukmeu.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,8f88396294051af56855d9f4ed1d167516d0a61e,"UWBF_34312 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [10.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34312,CEN.PK2_ORE1_gfp_34312,Experiment,,,Synthetic_Complete,doxycycline-hyclate,10.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|10.0|nM']",35.0,celsius,20.0,hour,aq1e7pzsavukmeu,2524,YS-TS35C-03-13-2020-T2a,Sytox-YeastGates,SytoxYG-Plate,60000,200,13-Mar-2020,42066.66667,-126490642.60319862,679096.4033557221
126,r1e7dn636p4k69,c8,5ef26519ed52f48d4f6d89d5,sample.transcriptic.aq1e7pzsfw3f6s3.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,828bc1451c31a844c69dd5cf05cd51a1ab626d27,"UWBF_34312 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [10.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34312,CEN.PK2_ORE1_gfp_34312,Experiment,,,Synthetic_Complete,doxycycline-hyclate,10.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|10.0|nM']",35.0,celsius,22.0,hour,aq1e7pzsfw3f6s3,13831,YS-TS35C-03-13-2020-T3,Sytox-YeastGates,SytoxYG-Plate,60000,200,13-Mar-2020,230516.66666999998,-126490642.60319862,679096.4033557221
127,r1e7dn636p4k69,c8,5ef264c1f3af1d5839213be9,sample.transcriptic.aq1e7pzsmau4jcj.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,bd5718890cbc6dc00be7b0b2596a052cdadb0b15,"UWBF_34312 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [10.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34312,CEN.PK2_ORE1_gfp_34312,Experiment,,,Synthetic_Complete,doxycycline-hyclate,10.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|10.0|nM']",35.0,celsius,24.0,hour,aq1e7pzsmau4jcj,30000,YS-TS35C-03-13-2020-T4,Sytox-YeastGates,SytoxYG-Plate,17000,200,13-Mar-2020,1764705.88235,-126490642.60319862,679096.4033557221
128,r1e7dn636p4k69,c9,5ef26516ed52f48d4f6d89c7,sample.transcriptic.aq1e7pzs5cud3gz.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,a1c813959008d685c88e93dd5397a5a69757b2e8,"UWBF_34312 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34312,CEN.PK2_ORE1_gfp_34312,Experiment,,,Synthetic_Complete,doxycycline-hyclate,0.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|0.0|nM']",35.0,celsius,18.0,hour,aq1e7pzs5cud3gz,1196,YS-TS35C-03-13-2020-T1a,Sytox-YeastGates,SytoxYG-Plate,60000,200,13-Mar-2020,19933.33333,-36346158.974187054,656488.8903313999
129,r1e7dn636p4k69,c9,5ef26505c027150545481968,sample.transcriptic.aq1e7pzsaw29m3y.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,9c0437c4fb27c44012db2034e53a671f1fc9feac,"UWBF_34312 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34312,CEN.PK2_ORE1_gfp_34312,Experiment,,,Synthetic_Complete,doxycycline-hyclate,0.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|0.0|nM']",35.0,celsius,20.0,hour,aq1e7pzsaw29m3y,2969,YS-TS35C-03-13-2020-T2a,Sytox-YeastGates,SytoxYG-Plate,60000,200,13-Mar-2020,49483.33333,-36346158.974187054,656488.8903313999
130,r1e7dn636p4k69,c9,5ef2647164fe727dbdd8225d,sample.transcriptic.aq1e7pzsfw7yyaa.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,65e2b860c481243f76eacba607b43256836e3cf8,"UWBF_34312 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34312,CEN.PK2_ORE1_gfp_34312,Experiment,,,Synthetic_Complete,doxycycline-hyclate,0.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|0.0|nM']",35.0,celsius,22.0,hour,aq1e7pzsfw7yyaa,15199,YS-TS35C-03-13-2020-T3,Sytox-YeastGates,SytoxYG-Plate,60000,200,13-Mar-2020,253316.66666999998,-36346158.974187054,656488.8903313999
131,r1e7dn636p4k69,c9,5ef2642d0459725ddc6f4cdb,sample.transcriptic.aq1e7pzsmazshzp.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,d433d2ad83da414e4232a84396613b8eec67bba8,"UWBF_34312 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34312,CEN.PK2_ORE1_gfp_34312,Experiment,,,Synthetic_Complete,doxycycline-hyclate,0.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|0.0|nM']",35.0,celsius,24.0,hour,aq1e7pzsmazshzp,30000,YS-TS35C-03-13-2020-T4,Sytox-YeastGates,SytoxYG-Plate,18000,200,13-Mar-2020,1666666.6666700002,-36346158.974187054,656488.8903313999
132,r1e7dn636p4k69,d1,5ef264fcc02715054548193b,sample.transcriptic.aq1e7pzs5bksc3s.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,4,921fc1929952e46acfa3f8703d876c29d8573249,"UWBF_23970 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_23970,CRISPR_CEN.PK2_negative_control_23970,Control,,EMPTY_VECTOR,Synthetic_Complete,doxycycline-hyclate,0.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|0.0|nM']",35.0,celsius,18.0,hour,aq1e7pzs5bksc3s,52,YS-TS35C-03-13-2020-T1a,Sytox-YeastGates,SytoxYG-Plate,60000,200,13-Mar-2020,866.66667,-29352285.542570665,29262.49986200995
133,r1e7dn636p4k69,d1,5ef26506c02715054548196c,sample.transcriptic.aq1e7pzsaup9a9x.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,4,3ed65d0b12112ba91626bd8080dd6ca58365819d,"UWBF_23970 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_23970,CRISPR_CEN.PK2_negative_control_23970,Control,,EMPTY_VECTOR,Synthetic_Complete,doxycycline-hyclate,0.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|0.0|nM']",35.0,celsius,20.0,hour,aq1e7pzsaup9a9x,24,YS-TS35C-03-13-2020-T2a,Sytox-YeastGates,SytoxYG-Plate,60000,200,13-Mar-2020,400.0,-29352285.542570665,29262.49986200995
134,r1e7dn636p4k69,d1,5ef2651ded52f48d4f6d89eb,sample.transcriptic.aq1e7pzsfux92r6.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,4,ebf841595e58b530fd08a80e4ffeb0a426796de8,"UWBF_23970 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_23970,CRISPR_CEN.PK2_negative_control_23970,Control,,EMPTY_VECTOR,Synthetic_Complete,doxycycline-hyclate,0.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|0.0|nM']",35.0,celsius,22.0,hour,aq1e7pzsfux92r6,195,YS-TS35C-03-13-2020-T3,Sytox-YeastGates,SytoxYG-Plate,60000,200,13-Mar-2020,3250.0,-29352285.542570665,29262.49986200995
