,experiment_id,well,_id,sample_id,experiment_reference,lab,replicate,replicate_group,replicate_group_string,strain,strain_name,strain_class,standard_type,control_type,media_type,inducer_type,inducer_concentration,inducer_concentration_unit,sample_contents,temperature,temperature_unit,timepoint,timepoint_unit,aliquot_id,total_counts,TX_plate_name,TX_project_name,TX_sample_name,flow_volume,flow_rate_uL/min,date_of_experiment,cells/mL,cells/mL_doubling_time,cells/mL_n0
0,r1e6ge2n8x7q5p,a1,5ef26602d0a530a5a55a60ff,sample.transcriptic.aq1e6tn3vd9kjd6.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,1,7ae673217d9a2de0219421b2808c72378f443641,"UWBF_24926 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [4e-06]} | FLOW | NO_STANDARD_TYPE",UWBF_24926,CRISPR_CEN.PK2_24926,Experiment,,,Synthetic_Complete,beta-estradiol,4e-06,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|4e-06|mM']",35.0,celsius,18.0,hour,aq1e6tn3vd9kjd6,26369,YS-TS35C-03-05-2020-T1,Sytox-YeastGates,SytoxYG-Plate,60000,200,05-Mar-2020,439483.33333,-129795018.47979192,1394844.9764362818
133,r1e6ge2n8x7q5p,c7,5ef2660f1224eb25fb26e60a,sample.transcriptic.aq1e6tn44yxwzes.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,1,86e41664914e4c5454cc05b94ea45a589ba0c2c5,"UWBF_24959 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_24959,CRISPR_CEN.PK2_24959,Experiment,,,Synthetic_Complete,beta-estradiol,0.0,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0|mM']",35.0,celsius,20.0,hour,aq1e6tn44yxwzes,30000,YS-TS35C-03-05-2020-T2,Sytox-YeastGates,SytoxYG-Plate,11000,200,05-Mar-2020,2727272.72727,-749582220.0347399,2733901.5218909397
134,r1e6ge2n8x7q5p,c7,5ef266b3197571bba534ac61,sample.transcriptic.aq1e6tn4bjhjqmp.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,1,378dcdd4d27394d8551c57fe6a9529d0f1753806,"UWBF_24959 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_24959,CRISPR_CEN.PK2_24959,Experiment,,,Synthetic_Complete,beta-estradiol,0.0,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0|mM']",35.0,celsius,22.0,hour,aq1e6tn4bjhjqmp,30000,YS-TS35C-03-05-2020-T3,Sytox-YeastGates,SytoxYG-Plate,9000,200,05-Mar-2020,3333333.33333,-749582220.0347399,2733901.5218909397
135,r1e6ge2n8x7q5p,c7,5ef266e24a888501c32f6aa8,sample.transcriptic.aq1e6tn4gmepeyj.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,1,f0ceea7909749e8097b3e80bb86d0cc9094502d1,"UWBF_24959 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_24959,CRISPR_CEN.PK2_24959,Experiment,,,Synthetic_Complete,beta-estradiol,0.0,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0|mM']",35.0,celsius,24.0,hour,aq1e6tn4gmepeyj,30000,YS-TS35C-03-05-2020-T4,Sytox-YeastGates,SytoxYG-Plate,10000,200,05-Mar-2020,3000000.0,-749582220.0347399,2733901.5218909397
136,r1e6ge2n8x7q5p,c8,5ef266dd4a888501c32f6a95,sample.transcriptic.aq1e6tn3veewvj9.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,2,71de5122979278d01e2b3e5df7a82c09daf35090,"UWBF_24959 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0001]} | FLOW | NO_STANDARD_TYPE",UWBF_24959,CRISPR_CEN.PK2_24959,Experiment,,,Synthetic_Complete,beta-estradiol,0.0001,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0001|mM']",35.0,celsius,18.0,hour,aq1e6tn3veewvj9,19792,YS-TS35C-03-05-2020-T1,Sytox-YeastGates,SytoxYG-Plate,60000,200,05-Mar-2020,329866.66667,-115677659.40027311,1283643.1858747385
137,r1e6ge2n8x7q5p,c8,5ef2673276edeb85385123e6,sample.transcriptic.aq1e6tn44z4fsxy.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,2,6f4c034d9a9dfae0cdb86f8619501adc945c7f8c,"UWBF_24959 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0001]} | FLOW | NO_STANDARD_TYPE",UWBF_24959,CRISPR_CEN.PK2_24959,Experiment,,,Synthetic_Complete,beta-estradiol,0.0001,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0001|mM']",35.0,celsius,20.0,hour,aq1e6tn44z4fsxy,12146,YS-TS35C-03-05-2020-T2,Sytox-YeastGates,SytoxYG-Plate,60000,200,05-Mar-2020,202433.33333,-115677659.40027311,1283643.1858747385
138,r1e6ge2n8x7q5p,c8,5ef265fed0a530a5a55a60ef,sample.transcriptic.aq1e6tn4bjp4h5w.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,2,31979d48329075a40babfe47e9edbf42e2a6cb2e,"UWBF_24959 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0001]} | FLOW | NO_STANDARD_TYPE",UWBF_24959,CRISPR_CEN.PK2_24959,Experiment,,,Synthetic_Complete,beta-estradiol,0.0001,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0001|mM']",35.0,celsius,22.0,hour,aq1e6tn4bjp4h5w,30000,YS-TS35C-03-05-2020-T3,Sytox-YeastGates,SytoxYG-Plate,16000,200,05-Mar-2020,1875000.0,-115677659.40027311,1283643.1858747385
139,r1e6ge2n8x7q5p,c8,5ef2676bfdcaed7ae4c67b43,sample.transcriptic.aq1e6tn4gmmcemn.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,2,362b5c558a857f51e476c84b760b014e27bec1f6,"UWBF_24959 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0001]} | FLOW | NO_STANDARD_TYPE",UWBF_24959,CRISPR_CEN.PK2_24959,Experiment,,,Synthetic_Complete,beta-estradiol,0.0001,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0001|mM']",35.0,celsius,24.0,hour,aq1e6tn4gmmcemn,30000,YS-TS35C-03-05-2020-T4,Sytox-YeastGates,SytoxYG-Plate,11000,200,05-Mar-2020,2727272.72727,-115677659.40027311,1283643.1858747385
140,r1e6ge2n8x7q5p,c9,5ef265f3d0a530a5a55a60c5,sample.transcriptic.aq1e6tn3vemkv7c.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,1,e13280bf304c3ca05d8c278d6d0ec0b62f782459,"UWBF_24959 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0004]} | FLOW | NO_STANDARD_TYPE",UWBF_24959,CRISPR_CEN.PK2_24959,Experiment,,,Synthetic_Complete,beta-estradiol,0.0004,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0004|mM']",35.0,celsius,18.0,hour,aq1e6tn3vemkv7c,21863,YS-TS35C-03-05-2020-T1,Sytox-YeastGates,SytoxYG-Plate,60000,200,05-Mar-2020,364383.33333,-66915564.06802683,1279679.1760407097
141,r1e6ge2n8x7q5p,c9,5ef2672276edeb85385123a3,sample.transcriptic.aq1e6tn44z8zkg6.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,1,bbc21db73a2ff31b9b3f6d757c9ff7a7264b25bf,"UWBF_24959 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0004]} | FLOW | NO_STANDARD_TYPE",UWBF_24959,CRISPR_CEN.PK2_24959,Experiment,,,Synthetic_Complete,beta-estradiol,0.0004,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0004|mM']",35.0,celsius,20.0,hour,aq1e6tn44z8zkg6,15260,YS-TS35C-03-05-2020-T2,Sytox-YeastGates,SytoxYG-Plate,60000,200,05-Mar-2020,254333.33333000002,-66915564.06802683,1279679.1760407097
142,r1e6ge2n8x7q5p,c9,5ef2660a1224eb25fb26e5f0,sample.transcriptic.aq1e6tn4bjusgsy.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,1,160caceb59504308e5b1376561ed2431a739b641,"UWBF_24959 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0004]} | FLOW | NO_STANDARD_TYPE",UWBF_24959,CRISPR_CEN.PK2_24959,Experiment,,,Synthetic_Complete,beta-estradiol,0.0004,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0004|mM']",35.0,celsius,22.0,hour,aq1e6tn4bjusgsy,30000,YS-TS35C-03-05-2020-T3,Sytox-YeastGates,SytoxYG-Plate,15000,200,05-Mar-2020,2000000.0,-66915564.06802683,1279679.1760407097
143,r1e6ge2n8x7q5p,c9,5ef266bc197571bba534ac83,sample.transcriptic.aq1e6tn4gmt2e9r.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,1,ca53f3f284228ab019d742055582b64ef15704ec,"UWBF_24959 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0004]} | FLOW | NO_STANDARD_TYPE",UWBF_24959,CRISPR_CEN.PK2_24959,Experiment,,,Synthetic_Complete,beta-estradiol,0.0004,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0004|mM']",35.0,celsius,24.0,hour,aq1e6tn4gmt2e9r,30000,YS-TS35C-03-05-2020-T4,Sytox-YeastGates,SytoxYG-Plate,12000,200,05-Mar-2020,2500000.0,-66915564.06802683,1279679.1760407097
144,r1e6ge2n8x7q5p,d1,5ef266b6197571bba534ac6b,sample.transcriptic.aq1e6tn3vdbuxna.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,1,1dca15f4b8e2947ac798f228d0316c7450ea6f3c,"UWBF_24960 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [4e-06]} | FLOW | NO_STANDARD_TYPE",UWBF_24960,CRISPR_CEN.PK2_24960,Experiment,,,Synthetic_Complete,beta-estradiol,4e-06,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|4e-06|mM']",35.0,celsius,18.0,hour,aq1e6tn3vdbuxna,16979,YS-TS35C-03-05-2020-T1,Sytox-YeastGates,SytoxYG-Plate,60000,200,05-Mar-2020,282983.33333,-117616556.24036159,1333095.836578299
145,r1e6ge2n8x7q5p,d1,5ef2667331dd0f21f58bad14,sample.transcriptic.aq1e6tn44y2j374.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,1,de824d935440396a8159b38d438865a36ce7eba6,"UWBF_24960 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [4e-06]} | FLOW | NO_STANDARD_TYPE",UWBF_24960,CRISPR_CEN.PK2_24960,Experiment,,,Synthetic_Complete,beta-estradiol,4e-06,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|4e-06|mM']",35.0,celsius,20.0,hour,aq1e6tn44y2j374,10464,YS-TS35C-03-05-2020-T2,Sytox-YeastGates,SytoxYG-Plate,60000,200,05-Mar-2020,174400.0,-117616556.24036159,1333095.836578299
146,r1e6ge2n8x7q5p,d1,5ef26766fdcaed7ae4c67b2e,sample.transcriptic.aq1e6tn4bhk2k8u.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,1,027cc919362641776a451af8c1124e904a789bce,"UWBF_24960 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [4e-06]} | FLOW | NO_STANDARD_TYPE",UWBF_24960,CRISPR_CEN.PK2_24960,Experiment,,,Synthetic_Complete,beta-estradiol,4e-06,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|4e-06|mM']",35.0,celsius,22.0,hour,aq1e6tn4bhk2k8u,30000,YS-TS35C-03-05-2020-T3,Sytox-YeastGates,SytoxYG-Plate,16000,200,05-Mar-2020,1875000.0,-117616556.24036159,1333095.836578299
147,r1e6ge2n8x7q5p,d1,5ef266e74a888501c32f6abe,sample.transcriptic.aq1e6tn4gkhagqp.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,1,fb0a5640de48420e51e2a22001ca74eead4843ea,"UWBF_24960 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [4e-06]} | FLOW | NO_STANDARD_TYPE",UWBF_24960,CRISPR_CEN.PK2_24960,Experiment,,,Synthetic_Complete,beta-estradiol,4e-06,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|4e-06|mM']",35.0,celsius,24.0,hour,aq1e6tn4gkhagqp,30000,YS-TS35C-03-05-2020-T4,Sytox-YeastGates,SytoxYG-Plate,10000,200,05-Mar-2020,3000000.0,-117616556.24036159,1333095.836578299
148,r1e6ge2n8x7q5p,d10,5ef2667731dd0f21f58bad28,sample.transcriptic.aq1e6tn3vet9uuj.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,1,3ee885bf5a35227d30834f7ea54e9bccf439efb1,"UWBF_24960 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0001]} | FLOW | NO_STANDARD_TYPE",UWBF_24960,CRISPR_CEN.PK2_24960,Experiment,,,Synthetic_Complete,beta-estradiol,0.0001,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0001|mM']",35.0,celsius,18.0,hour,aq1e6tn3vet9uuj,30000,YS-TS35C-03-05-2020-T1,Sytox-YeastGates,SytoxYG-Plate,19000,200,05-Mar-2020,1578947.3684200002,-711095524.9114132,2534888.3614655393
149,r1e6ge2n8x7q5p,d10,5ef26778fdcaed7ae4c67b7e,sample.transcriptic.aq1e6tn44zepk5a.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,1,3993281dc1e72781745448ee40a1ea9d9a5b0482,"UWBF_24960 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0001]} | FLOW | NO_STANDARD_TYPE",UWBF_24960,CRISPR_CEN.PK2_24960,Experiment,,,Synthetic_Complete,beta-estradiol,0.0001,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0001|mM']",35.0,celsius,20.0,hour,aq1e6tn44zepk5a,30000,YS-TS35C-03-05-2020-T2,Sytox-YeastGates,SytoxYG-Plate,12000,200,05-Mar-2020,2500000.0,-711095524.9114132,2534888.3614655393
150,r1e6ge2n8x7q5p,d10,5ef2672976edeb85385123bc,sample.transcriptic.aq1e6tn4bk2fgf8.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,1,aa8d0cf3cc350805e34215efb81060d46ed8f8e2,"UWBF_24960 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0001]} | FLOW | NO_STANDARD_TYPE",UWBF_24960,CRISPR_CEN.PK2_24960,Experiment,,,Synthetic_Complete,beta-estradiol,0.0001,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0001|mM']",35.0,celsius,22.0,hour,aq1e6tn4bk2fgf8,30000,YS-TS35C-03-05-2020-T3,Sytox-YeastGates,SytoxYG-Plate,11000,200,05-Mar-2020,2727272.72727,-711095524.9114132,2534888.3614655393
151,r1e6ge2n8x7q5p,d10,5ef266db4a888501c32f6a8d,sample.transcriptic.aq1e6tn4gmyqdwx.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,1,0fa01e08cd3191782640f7f116ff9efcee3af3fc,"UWBF_24960 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0001]} | FLOW | NO_STANDARD_TYPE",UWBF_24960,CRISPR_CEN.PK2_24960,Experiment,,,Synthetic_Complete,beta-estradiol,0.0001,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0001|mM']",35.0,celsius,24.0,hour,aq1e6tn4gmyqdwx,30000,YS-TS35C-03-05-2020-T4,Sytox-YeastGates,SytoxYG-Plate,9000,200,05-Mar-2020,3333333.33333,-711095524.9114132,2534888.3614655393
152,r1e6ge2n8x7q5p,d11,5ef2672a76edeb85385123c1,sample.transcriptic.aq1e6tn3veyxugp.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,1,94818fd1da3d7f003bde66fc5e7f51f8021e0278,"UWBF_24960 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0002]} | FLOW | NO_STANDARD_TYPE",UWBF_24960,CRISPR_CEN.PK2_24960,Experiment,,,Synthetic_Complete,beta-estradiol,0.0002,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0002|mM']",35.0,celsius,18.0,hour,aq1e6tn3veyxugp,26316,YS-TS35C-03-05-2020-T1,Sytox-YeastGates,SytoxYG-Plate,60000,200,05-Mar-2020,438600.0,-77791714.42809868,1637735.5894863452
153,r1e6ge2n8x7q5p,d11,5ef265f5d0a530a5a55a60ce,sample.transcriptic.aq1e6tn44zmcjsc.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,1,5b8c3fdbafb5e0879571ca433087dabe39b074ea,"UWBF_24960 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0002]} | FLOW | NO_STANDARD_TYPE",UWBF_24960,CRISPR_CEN.PK2_24960,Experiment,,,Synthetic_Complete,beta-estradiol,0.0002,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0002|mM']",35.0,celsius,20.0,hour,aq1e6tn44zmcjsc,28279,YS-TS35C-03-05-2020-T2,Sytox-YeastGates,SytoxYG-Plate,60000,200,05-Mar-2020,471316.66667,-77791714.42809868,1637735.5894863452
154,r1e6ge2n8x7q5p,d11,5ef266696d07d57cb70bf1ee,sample.transcriptic.aq1e6tn4bk85g4b.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,1,50bbe4b0aecd20f2139ac1e256a6c1522171abf9,"UWBF_24960 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0002]} | FLOW | NO_STANDARD_TYPE",UWBF_24960,CRISPR_CEN.PK2_24960,Experiment,,,Synthetic_Complete,beta-estradiol,0.0002,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0002|mM']",35.0,celsius,22.0,hour,aq1e6tn4bk85g4b,30000,YS-TS35C-03-05-2020-T3,Sytox-YeastGates,SytoxYG-Plate,13000,200,05-Mar-2020,2307692.30769,-77791714.42809868,1637735.5894863452
155,r1e6ge2n8x7q5p,d11,5ef266e1d6c89f74262756e6,sample.transcriptic.aq1e6tn4gn6ddk3.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,1,b9b2cc71709ce461e25113a9014580884cd509bb,"UWBF_24960 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0002]} | FLOW | NO_STANDARD_TYPE",UWBF_24960,CRISPR_CEN.PK2_24960,Experiment,,,Synthetic_Complete,beta-estradiol,0.0002,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0002|mM']",35.0,celsius,24.0,hour,aq1e6tn4gn6ddk3,30000,YS-TS35C-03-05-2020-T4,Sytox-YeastGates,SytoxYG-Plate,9000,200,05-Mar-2020,3333333.33333,-77791714.42809868,1637735.5894863452
156,r1e6ge2n8x7q5p,d12,5ef26601d0a530a5a55a60fb,sample.transcriptic.aq1e6tn3vf6mu5u.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,1,f4cafb1c6a024cdc1c03a8533bc97567e156f5a4,"UWBF_24960 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [1e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24960,CRISPR_CEN.PK2_24960,Experiment,,,Synthetic_Complete,beta-estradiol,1e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|1e-05|mM']",35.0,celsius,18.0,hour,aq1e6tn3vf6mu5u,30000,YS-TS35C-03-05-2020-T1,Sytox-YeastGates,SytoxYG-Plate,11000,200,05-Mar-2020,2727272.72727,-75416487.15958866,2613636.412682622
157,r1e6ge2n8x7q5p,d12,5ef2668431dd0f21f58bad5a,sample.transcriptic.aq1e6tn44zrwcak.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,1,ab7c2ca458479e5fdbf6196bfd8a895f996e863f,"UWBF_24960 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [1e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24960,CRISPR_CEN.PK2_24960,Experiment,,,Synthetic_Complete,beta-estradiol,1e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|1e-05|mM']",35.0,celsius,20.0,hour,aq1e6tn44zrwcak,30000,YS-TS35C-03-05-2020-T2,Sytox-YeastGates,SytoxYG-Plate,11000,200,05-Mar-2020,2727272.72727,-75416487.15958866,2613636.412682622
158,r1e6ge2n8x7q5p,d12,5ef26774fdcaed7ae4c67b6b,sample.transcriptic.aq1e6tn4bkdtfrf.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,1,dd80b08bf54e9be49a4fe85431506ccccf3366db,"UWBF_24960 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [1e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24960,CRISPR_CEN.PK2_24960,Experiment,,,Synthetic_Complete,beta-estradiol,1e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|1e-05|mM']",35.0,celsius,22.0,hour,aq1e6tn4bkdtfrf,30000,YS-TS35C-03-05-2020-T3,Sytox-YeastGates,SytoxYG-Plate,18000,200,05-Mar-2020,1666666.6666700002,-75416487.15958866,2613636.412682622
159,r1e6ge2n8x7q5p,d12,5ef2660b1224eb25fb26e5f8,sample.transcriptic.aq1e6tn4gnax74a.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,1,569439583ca005a03d3456609d6da267bd7256a4,"UWBF_24960 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [1e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24960,CRISPR_CEN.PK2_24960,Experiment,,,Synthetic_Complete,beta-estradiol,1e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|1e-05|mM']",35.0,celsius,24.0,hour,aq1e6tn4gnax74a,30000,YS-TS35C-03-05-2020-T4,Sytox-YeastGates,SytoxYG-Plate,9000,200,05-Mar-2020,3333333.33333,-75416487.15958866,2613636.412682622
160,r1e6ge2n8x7q5p,d2,5ef266d8d6c89f74262756c8,sample.transcriptic.aq1e6tn3vdgdr6e.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,1,11b6c53b1f222327a5d1d4b16944b7744805e92f,"UWBF_24960 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [2.5e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24960,CRISPR_CEN.PK2_24960,Experiment,,,Synthetic_Complete,beta-estradiol,2.5e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|2.5e-05|mM']",35.0,celsius,18.0,hour,aq1e6tn3vdgdr6e,17709,YS-TS35C-03-05-2020-T1,Sytox-YeastGates,SytoxYG-Plate,60000,200,05-Mar-2020,295150.0,-61321900.16556399,1592757.5899847122
161,r1e6ge2n8x7q5p,d2,5ef266da4a888501c32f6a87,sample.transcriptic.aq1e6tn44y73uq8.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,1,55e4db7a781b7a63c330c19feb312f5c257e0d3d,"UWBF_24960 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [2.5e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24960,CRISPR_CEN.PK2_24960,Experiment,,,Synthetic_Complete,beta-estradiol,2.5e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|2.5e-05|mM']",35.0,celsius,20.0,hour,aq1e6tn44y73uq8,10560,YS-TS35C-03-05-2020-T2,Sytox-YeastGates,SytoxYG-Plate,60000,200,05-Mar-2020,176000.0,-61321900.16556399,1592757.5899847122
162,r1e6ge2n8x7q5p,d2,5ef2665e6d07d57cb70bf1b8,sample.transcriptic.aq1e6tn4bhqkcrz.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,1,85b4bbeb927d48d9f264bd692ea7e1ad4def929c,"UWBF_24960 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [2.5e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24960,CRISPR_CEN.PK2_24960,Experiment,,,Synthetic_Complete,beta-estradiol,2.5e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|2.5e-05|mM']",35.0,celsius,22.0,hour,aq1e6tn4bhqkcrz,30000,YS-TS35C-03-05-2020-T3,Sytox-YeastGates,SytoxYG-Plate,16000,200,05-Mar-2020,1875000.0,-61321900.16556399,1592757.5899847122
